Customer_ID,Age,Income,Expenses,Credit_Score,Loan_Amount,Loan_Type,Savings,EMI,EMI_Ratio,Salary_Delay_Days,Late_Payments,Credit_Utilization,Employment_Type,Transaction_Frequency,Existing_Loans,Account_Balance,Risk
CUST104420,52,42481,11314,644,199283,Credit Card,121406,4909,0.116,0,0,0.357,Contract/Freelance,14,0,34477,Low
CUST104421,64,46230,31110,705,209853,Credit Card,133677,5276,0.114,1,0,0.382,Contract/Freelance,38,4,38897,Low
CUST104422,54,18000,13282,680,775309,Auto Loan,44012,19703,1.095,2,1,0.395,Salaried,35,1,15691,Medium
CUST104423,41,82058,35773,723,1015266,Auto Loan,363090,23598,0.288,0,0,0.497,Salaried,14,0,212201,Low
CUST104424,34,36616,18756,671,3591304,Home Loan,92852,68815,1.4,0,1,0.352,Salaried,6,0,19083,Medium
CUST104425,59,70309,33185,631,140831,Credit Card,298198,2846,0.04,1,1,0.682,Salaried,30,3,108423,Low
CUST104426,32,18000,8429,696,363384,Personal Loan,80150,10226,0.568,2,0,0.388,Self-Employed,57,1,41175,Low
CUST104427,42,45047,31555,602,485981,Personal Loan,102531,14259,0.317,2,2,0.781,Salaried,30,2,29655,Medium
CUST104428,54,34260,19890,728,1013907,Education Loan,35461,23865,0.697,0,0,0.419,Self-Employed,22,3,2063,Low
CUST104429,61,70092,36302,656,592784,Education Loan,126423,13403,0.191,4,2,0.558,Business Owner,16,1,30783,Medium
CUST104430,61,46290,42682,697,459366,Auto Loan,89532,12177,0.263,2,0,0.614,Salaried,46,0,39120,Low
CUST104431,24,47322,16524,699,5040824,Home Loan,191811,92271,1.4,1,0,0.654,Salaried,4,1,29296,Medium
CUST104432,60,24921,15618,816,552879,Personal Loan,108326,14360,0.576,0,0,0.513,Salaried,33,2,45126,Low
CUST104433,26,39119,15771,712,969115,Auto Loan,46106,23808,0.609,0,1,0.897,Salaried,15,2,3625,Medium
CUST104434,46,37009,19539,686,569597,Personal Loan,21476,13777,0.372,2,1,0.443,Salaried,6,4,9001,Medium
CUST104435,61,55171,31492,621,3566929,Home Loan,210900,64277,1.165,2,2,0.214,Self-Employed,5,0,68546,Medium
CUST104436,49,62642,41860,748,2181854,Home Loan,171300,68074,1.087,0,0,0.395,Salaried,30,4,74761,Low
CUST104437,62,47241,24255,657,81113,Credit Card,165565,1657,0.035,3,0,0.605,Self-Employed,5,1,10810,Low
CUST104438,36,30511,15214,550,349316,Education Loan,55734,6840,0.224,2,1,0.615,Business Owner,59,4,31971,Medium
CUST104439,34,35807,18295,663,651037,Education Loan,40608,15235,0.425,1,1,0.275,Contract/Freelance,36,2,14989,Low
CUST104440,35,142956,57012,696,125522,Credit Card,222817,3628,0.025,0,0,0.375,Self-Employed,29,0,93080,Low
CUST104441,36,84179,53750,610,279090,Personal Loan,58413,8013,0.095,2,0,0.348,Salaried,59,2,29117,Low
CUST104442,51,18000,10609,670,336904,Personal Loan,36781,8478,0.471,1,0,0.334,Salaried,47,3,2837,Low
CUST104443,40,41295,25228,674,4160928,Home Loan,37038,106889,1.4,2,0,0.434,Salaried,22,2,5110,High
CUST104444,53,51893,28036,675,282991,Personal Loan,122212,6897,0.133,1,1,0.534,Contract/Freelance,49,0,16711,Low
CUST104445,39,31427,16436,785,637170,Auto Loan,116182,11695,0.372,0,0,0.269,Contract/Freelance,50,4,15867,Low
CUST104446,34,32629,23316,569,2661268,Home Loan,22531,58255,1.4,5,1,0.406,Salaried,4,3,2208,High
CUST104447,29,35592,24667,853,198349,Credit Card,145459,4650,0.131,0,0,0.528,Salaried,26,4,80877,Low
CUST104448,45,51456,38493,677,3121580,Home Loan,51076,80419,1.4,1,1,0.295,Salaried,52,4,12342,High
CUST104449,60,23937,14414,729,3513497,Home Loan,74777,95660,1.4,3,0,0.252,Salaried,40,3,8414,High
CUST104450,58,58244,43064,691,231534,Credit Card,85161,7369,0.127,0,0,0.835,Contract/Freelance,55,2,37621,Medium
CUST104451,32,39136,19245,533,1695874,Auto Loan,151835,42572,1.088,3,2,0.45,Salaried,30,4,38210,Medium
CUST104452,42,26350,13752,590,428447,Personal Loan,14266,11742,0.446,6,3,0.178,Salaried,11,0,2326,Medium
CUST104453,52,66567,47749,635,1011054,Auto Loan,145485,31797,0.478,1,2,0.253,Salaried,58,1,81587,Low
CUST104454,47,20024,13378,764,497603,Auto Loan,87057,10898,0.544,0,0,0.041,Salaried,24,1,44934,Low
CUST104455,23,31262,15923,562,395143,Personal Loan,29748,9623,0.308,5,1,0.822,Salaried,39,1,11171,High
CUST104456,47,41892,16904,607,3269435,Home Loan,148406,91851,1.4,2,0,0.482,Business Owner,30,0,48031,Medium
CUST104457,22,105322,54920,694,852986,Education Loan,358776,22103,0.21,0,1,0.25,Salaried,35,2,38138,Low
CUST104458,26,32437,14730,720,301999,Personal Loan,57631,9212,0.284,1,0,0.521,Self-Employed,57,1,18130,Low
CUST104459,49,18000,14246,718,3424803,Home Loan,13353,88788,1.4,0,0,0.73,Salaried,23,3,3700,High
CUST104460,25,30890,20276,596,424141,Personal Loan,118382,13111,0.424,4,2,0.472,Salaried,59,4,38715,Low
CUST104461,35,49266,21814,544,1414816,Auto Loan,202952,28409,0.577,1,4,0.831,Salaried,49,3,55352,High
CUST104462,46,57116,23058,726,1005758,Education Loan,57763,29418,0.515,0,0,0.355,Salaried,6,3,19786,Medium
CUST104463,49,111797,49307,802,4618001,Home Loan,435037,96912,0.867,0,0,0.188,Salaried,59,3,158185,Low
CUST104464,40,75592,35662,651,188174,Credit Card,289736,3517,0.047,3,0,0.792,Salaried,38,1,27957,Low
CUST104465,25,58963,31054,583,127355,Credit Card,165573,2491,0.042,3,3,0.382,Business Owner,19,0,27369,Low
CUST104466,56,29560,20870,643,439001,Personal Loan,107425,11471,0.388,3,0,0.37,Self-Employed,37,1,32391,Low
CUST104467,62,70848,29380,713,109456,Credit Card,46612,2416,0.034,0,0,0.612,Contract/Freelance,11,1,25485,Medium
CUST104468,60,34001,29599,660,603085,Education Loan,84483,12071,0.355,2,1,0.466,Salaried,53,2,47873,Medium
CUST104469,53,32831,13721,800,1054579,Education Loan,143405,28270,0.861,0,0,0.38,Self-Employed,58,1,51924,Low
CUST104470,38,36594,12908,759,1010050,Auto Loan,131770,25081,0.685,0,0,0.354,Self-Employed,59,2,48107,Low
CUST104471,59,22845,17964,696,377809,Personal Loan,35925,8813,0.386,2,0,0.316,Salaried,43,2,12315,Medium
CUST104472,42,32557,23929,514,393575,Personal Loan,97480,10036,0.308,11,3,0.59,Salaried,54,3,20477,Medium
CUST104473,27,36138,18953,621,338506,Personal Loan,48794,10175,0.282,3,0,0.574,Salaried,7,1,14677,Low
CUST104474,58,75275,45420,633,208644,Auto Loan,104520,5872,0.078,3,1,0.438,Business Owner,58,3,37987,Low
CUST104475,35,33704,20456,617,1783886,Home Loan,42379,44477,1.32,2,1,0.591,Salaried,15,3,22309,High
CUST104476,62,22689,12913,696,1033628,Auto Loan,28586,30509,1.345,0,1,0.51,Salaried,57,2,6848,High
CUST104477,37,18000,6633,698,101671,Credit Card,44949,3058,0.17,1,0,0.504,Contract/Freelance,46,3,7407,Low
CUST104478,59,44104,11026,538,336821,Personal Loan,76705,7837,0.178,1,1,0.49,Salaried,42,1,10104,Low
CUST104479,44,35248,15218,748,370757,Education Loan,127310,7451,0.211,0,0,0.334,Contract/Freelance,55,1,28552,Low
CUST104480,41,42221,33957,681,261966,Personal Loan,172112,5137,0.122,1,0,0.513,Business Owner,11,3,56459,Low
CUST104481,34,43903,35551,710,349478,Personal Loan,107578,9416,0.214,0,0,0.211,Business Owner,7,3,63645,Low
CUST104482,57,64532,33127,743,198503,Credit Card,81650,6175,0.096,0,0,0.927,Business Owner,11,2,12866,Low
CUST104483,23,75038,31207,615,487730,Personal Loan,337070,9042,0.12,5,1,0.037,Salaried,10,1,25912,Low
CUST104484,41,31078,18303,787,260007,Personal Loan,21386,6490,0.209,0,0,0.299,Self-Employed,5,0,4257,Low
CUST104485,37,56394,34483,668,719775,Education Loan,152184,14913,0.264,1,0,0.547,Business Owner,11,0,58671,Low
CUST104486,44,67950,43087,809,325715,Education Loan,93676,8287,0.122,0,0,0.531,Self-Employed,35,3,53852,Low
CUST104487,32,28304,7076,604,152962,Credit Card,120310,4588,0.162,3,0,0.345,Salaried,56,3,50745,Low
CUST104488,50,39854,37861,802,466781,Personal Loan,71731,13545,0.34,0,0,0.283,Salaried,4,2,34616,Low
CUST104489,37,39454,27955,603,341787,Personal Loan,170922,10800,0.274,3,1,0.507,Salaried,56,3,66653,Low
CUST104490,29,22246,11619,897,511172,Personal Loan,97687,12669,0.569,0,0,0.156,Salaried,13,2,56646,Low
CUST104491,29,47626,21404,599,452523,Personal Loan,203453,12348,0.259,1,1,0.284,Self-Employed,38,3,75913,Low
CUST104492,51,54957,37823,770,704901,Education Loan,201742,21555,0.392,0,0,0.558,Business Owner,28,2,85318,Low
CUST104493,32,69556,43080,649,319411,Personal Loan,241002,8869,0.128,2,0,0.614,Business Owner,27,0,142436,Low
CUST104494,34,25880,14568,741,121948,Credit Card,111571,3841,0.148,1,0,0.408,Self-Employed,23,3,39806,Low
CUST104495,48,40315,24760,677,171399,Personal Loan,56227,3674,0.091,0,0,0.587,Salaried,35,2,10136,Low
CUST104496,35,74741,39928,587,464691,Auto Loan,279502,9243,0.124,4,2,0.525,Salaried,21,3,159938,Low
CUST104497,38,102219,61971,442,471879,Personal Loan,97512,9479,0.093,6,3,0.466,Salaried,40,3,34434,Medium
CUST104498,31,71400,46531,893,535427,Personal Loan,139052,16027,0.224,0,0,0.191,Salaried,42,2,68733,Low
CUST104499,36,23631,14133,686,217573,Personal Loan,49798,4077,0.173,3,1,0.555,Salaried,51,0,13516,Low
CUST104500,51,49167,29044,430,665513,Education Loan,220332,19525,0.397,5,3,0.492,Salaried,34,4,127430,Low
CUST104501,44,32292,24058,706,381594,Auto Loan,57606,9348,0.289,1,0,0.575,Salaried,41,4,27847,Low
CUST104502,64,50165,16374,739,559407,Auto Loan,136395,15483,0.309,1,0,0.352,Self-Employed,9,4,54380,Low
CUST104503,54,28353,12427,619,381829,Personal Loan,86022,10858,0.383,2,1,0.721,Salaried,42,0,40523,Low
CUST104504,21,18563,10279,620,122768,Credit Card,59612,2939,0.158,1,0,0.314,Salaried,32,2,29840,Low
CUST104505,37,34371,15392,678,279932,Auto Loan,33704,5611,0.163,0,1,0.243,Salaried,58,0,17525,Low
CUST104506,33,61113,30224,782,5125129,Home Loan,167236,136522,1.4,0,0,0.437,Self-Employed,43,3,59448,Medium
CUST104507,46,50257,36702,688,835379,Auto Loan,152725,26224,0.522,2,0,0.379,Self-Employed,13,3,66674,Medium
CUST104508,32,48114,25459,804,92019,Credit Card,197912,1689,0.035,1,0,0.427,Salaried,45,3,115354,Low
CUST104509,63,44239,13002,776,679128,Education Loan,191518,14382,0.325,0,0,0.387,Salaried,46,2,69869,Low
CUST104510,34,40926,20084,661,631603,Education Loan,58938,19101,0.467,1,0,0.367,Contract/Freelance,37,3,3226,Low
CUST104511,43,56027,31271,547,3672445,Home Loan,75192,69691,1.244,5,1,0.487,Self-Employed,56,3,4238,High
CUST104512,26,39015,21675,661,308368,Personal Loan,126213,5594,0.143,0,0,0.065,Self-Employed,33,4,59773,Low
CUST104513,61,41660,26156,725,388497,Personal Loan,102398,11767,0.282,0,0,0.685,Salaried,14,2,7713,Low
CUST104514,61,118726,73184,685,465595,Personal Loan,412486,13388,0.113,0,0,0.328,Business Owner,5,0,175503,Low
CUST104515,55,57758,30644,734,1723634,Home Loan,224903,37152,0.643,0,0,0.489,Business Owner,24,4,121454,Low
CUST104516,36,40911,15668,753,2423555,Home Loan,22204,76416,1.4,0,0,0.026,Salaried,17,1,7959,High
CUST104517,23,46240,22576,725,1099680,Auto Loan,185650,30762,0.665,1,0,0.257,Self-Employed,24,4,33067,Low
CUST104518,52,36386,16840,657,685963,Auto Loan,56825,13491,0.371,1,0,0.507,Salaried,30,4,31865,Low
CUST104519,39,36294,18513,724,825702,Auto Loan,158880,20186,0.556,0,0,0.742,Self-Employed,52,3,52146,Low
CUST104520,64,44086,28513,870,542986,Education Loan,97917,16350,0.371,0,0,0.479,Salaried,23,1,14525,Low
CUST104521,51,31966,19390,553,300017,Personal Loan,124980,8205,0.257,3,6,0.63,Salaried,37,2,34610,Medium
CUST104522,44,31952,21260,721,289615,Personal Loan,41529,7588,0.237,1,0,0.33,Contract/Freelance,43,4,19596,Low
CUST104523,64,37963,18838,836,475540,Auto Loan,98728,11336,0.299,0,0,0.396,Business Owner,39,1,36182,Low
CUST104524,56,42134,32071,580,986611,Auto Loan,31733,21185,0.503,6,2,0.476,Salaried,44,1,11381,Medium
CUST104525,41,44372,28584,765,4389780,Home Loan,152612,116726,1.4,0,0,0.454,Contract/Freelance,37,3,11107,Medium
CUST104526,21,36484,20639,776,140734,Credit Card,155728,2836,0.078,0,0,0.621,Salaried,46,4,43746,Low
CUST104527,25,18000,11420,554,466309,Personal Loan,69705,13681,0.76,7,4,0.466,Salaried,28,3,29827,Medium
CUST104528,40,70670,32183,741,703903,Auto Loan,227657,14736,0.209,0,0,0.409,Business Owner,22,1,32718,Low
CUST104529,45,42365,10794,657,524849,Education Loan,41338,10333,0.244,2,0,0.389,Salaried,14,3,24386,Low
CUST104530,22,25669,11938,675,3659981,Home Loan,113864,69570,1.4,1,1,0.401,Salaried,4,4,7378,Medium
CUST104531,26,62523,40930,652,977144,Auto Loan,117284,28737,0.46,5,0,0.668,Self-Employed,6,0,22806,Medium
CUST104532,51,21391,12005,792,336187,Personal Loan,64838,8253,0.386,0,0,0.479,Salaried,6,3,4498,Low
CUST104533,54,64243,34103,670,3957779,Home Loan,102270,93329,1.4,1,0,0.509,Salaried,19,3,19505,High
CUST104534,22,39112,16869,641,192345,Personal Loan,148989,4866,0.124,2,0,0.448,Salaried,26,2,32906,Low
CUST104535,43,18000,4971,642,759568,Auto Loan,36246,19918,1.107,3,4,0.315,Self-Employed,58,1,11384,High
CUST104536,24,43488,32593,651,1137033,Auto Loan,89703,34486,0.793,3,0,0.59,Salaried,30,4,47087,Medium
CUST104537,52,33430,17414,588,868884,Education Loan,17314,19822,0.593,1,1,0.657,Salaried,49,2,3725,Medium
CUST104538,57,34363,16833,640,1098718,Auto Loan,96262,22655,0.659,3,0,0.63,Self-Employed,35,4,15512,Medium
CUST104539,59,28797,13131,690,475041,Personal Loan,43280,14330,0.498,0,0,0.436,Salaried,15,3,7020,Medium
CUST104540,47,37902,27503,714,130442,Credit Card,158711,3226,0.085,1,0,0.282,Salaried,30,1,15346,Low
CUST104541,48,35489,23898,782,1290178,Home Loan,128917,33690,0.949,0,0,0.514,Self-Employed,19,4,16976,Low
CUST104542,61,23496,9741,700,136414,Credit Card,101228,2758,0.117,1,0,0.626,Business Owner,41,1,21594,Low
CUST104543,47,71142,50727,640,427909,Personal Loan,146480,12867,0.181,2,4,0.623,Salaried,33,0,25900,Medium
CUST104544,40,48540,25711,594,191970,Credit Card,152752,5977,0.123,2,1,0.362,Business Owner,9,0,14184,Low
CUST104545,54,31759,14753,705,530273,Education Loan,73275,12868,0.405,1,0,0.496,Self-Employed,41,1,42311,Low
CUST104546,46,24154,12292,670,231418,Personal Loan,99934,4231,0.175,2,2,0.102,Salaried,35,1,9251,Low
CUST104547,58,76645,33750,673,591618,Auto Loan,137734,10873,0.142,2,0,0.691,Business Owner,7,0,62756,Low
CUST104548,44,24613,8986,702,688259,Auto Loan,44651,15302,0.622,0,0,0.461,Self-Employed,43,4,8763,Medium
CUST104549,59,46892,30886,724,117600,Personal Loan,92085,2927,0.062,1,0,0.452,Self-Employed,7,3,32608,Low
CUST104550,22,33951,17624,703,2609597,Home Loan,84577,62785,1.4,1,0,0.709,Self-Employed,27,0,4295,High
CUST104551,22,34852,22180,666,864243,Auto Loan,141181,22439,0.644,2,2,0.349,Self-Employed,40,0,7622,Low
CUST104552,25,20762,12254,612,338009,Personal Loan,27611,7302,0.352,0,1,0.513,Contract/Freelance,39,4,6498,Medium
CUST104553,45,33395,20932,628,309542,Personal Loan,103699,6481,0.194,2,3,0.326,Self-Employed,37,0,45335,Low
CUST104554,52,54397,14337,752,113814,Credit Card,93771,3601,0.066,0,0,0.131,Business Owner,41,0,54842,Low
CUST104555,30,49080,21038,644,679590,Auto Loan,40768,14902,0.304,2,0,0.521,Self-Employed,34,0,12174,Low
CUST104556,27,38047,23959,566,281997,Personal Loan,164159,8813,0.232,4,2,0.565,Business Owner,26,3,69609,Low
CUST104557,58,32747,12166,779,810497,Education Loan,119301,21074,0.644,0,0,0.018,Contract/Freelance,21,3,43162,Low
CUST104558,54,59862,36051,600,149951,Credit Card,257890,2846,0.048,2,2,0.631,Salaried,46,2,146140,Low
CUST104559,49,18993,6748,683,1370456,Education Loan,39906,36084,1.4,1,0,0.437,Salaried,31,0,14317,High
CUST104560,42,44024,24315,722,751130,Auto Loan,155313,23884,0.543,0,0,0.554,Self-Employed,41,2,31213,Low
CUST104561,39,26164,20288,680,403639,Personal Loan,81228,12010,0.459,0,0,0.489,Salaried,41,2,35567,Low
CUST104562,21,27491,18101,469,312021,Personal Loan,81815,6942,0.253,12,3,0.776,Self-Employed,39,1,42784,High
CUST104563,29,60935,17726,713,573939,Education Loan,40283,11098,0.182,0,0,0.634,Business Owner,16,0,20811,Low
CUST104564,60,26692,17851,793,232025,Credit Card,21004,5672,0.212,1,0,0.436,Contract/Freelance,37,0,10313,Low
CUST104565,35,23212,18688,747,202371,Credit Card,29736,3922,0.169,0,0,0.568,Salaried,5,3,2994,Low
CUST104566,51,80117,75437,499,327980,Auto Loan,280299,7270,0.091,2,1,0.726,Self-Employed,40,3,85713,Low
CUST104567,51,60721,37435,861,2054771,Home Loan,224265,63397,1.044,0,0,0.187,Salaried,31,0,64114,Low
CUST104568,34,18000,6462,567,142847,Credit Card,55600,3878,0.215,3,1,0.363,Salaried,28,1,32885,Low
CUST104569,29,20671,12627,588,286654,Personal Loan,26217,8304,0.402,4,0,0.326,Salaried,43,1,3436,Medium
CUST104570,51,52421,40545,746,401273,Auto Loan,189264,10260,0.196,1,0,0.522,Salaried,45,4,57250,Low
CUST104571,25,35306,18494,718,884452,Auto Loan,33677,18002,0.51,1,0,0.294,Salaried,15,4,15220,Medium
CUST104572,42,86731,60368,687,51398,Credit Card,353524,1033,0.02,1,1,0.076,Self-Employed,33,0,30213,Low
CUST104573,60,58259,25194,632,3341963,Home Loan,118796,95983,1.4,1,1,0.297,Self-Employed,24,0,64303,Medium
CUST104574,52,45925,27653,793,188324,Credit Card,156529,4522,0.098,0,0,0.331,Salaried,34,4,68661,Low
CUST104575,54,25341,6335,677,456910,Personal Loan,29851,11423,0.451,2,0,0.531,Salaried,21,0,3735,Medium
CUST104576,24,50069,20876,547,332322,Personal Loan,87978,6814,0.136,2,1,0.768,Salaried,31,1,37557,Low
CUST104577,29,19214,10551,785,535075,Personal Loan,47672,12341,0.642,0,0,0.571,Contract/Freelance,50,3,19075,Low
CUST104578,33,61380,30637,699,3571421,Home Loan,152555,70897,1.155,0,0,0.466,Contract/Freelance,16,0,17786,Medium
CUST104579,33,48531,17855,775,4147324,Home Loan,43134,86527,1.4,0,0,0.251,Salaried,58,1,25041,High
CUST104580,29,27690,13293,729,2375385,Home Loan,74577,72317,1.4,0,0,0.053,Salaried,53,3,24536,Medium
CUST104581,63,57648,34367,883,4904231,Home Loan,46146,137483,1.4,0,0,0.312,Salaried,32,1,15896,Medium
CUST104582,28,121055,65119,654,3196687,Home Loan,507792,95668,0.79,1,1,0.412,Self-Employed,48,3,216380,Low
CUST104583,52,36391,20326,681,4965984,Home Loan,79590,150164,1.4,2,1,0.464,Salaried,26,0,12780,High
CUST104584,46,51415,33547,741,221303,Credit Card,116008,5810,0.113,0,0,0.567,Salaried,55,4,43692,Low
CUST104585,47,33047,16588,654,381561,Personal Loan,92795,8493,0.257,4,1,0.585,Salaried,39,2,21276,Low
CUST104586,30,41706,30874,748,3654369,Home Loan,151255,90978,1.4,0,0,0.418,Salaried,37,2,80764,Medium
CUST104587,34,20368,8381,429,327958,Personal Loan,15849,5990,0.294,5,1,0.542,Salaried,58,1,8602,Medium
CUST104588,47,40125,32899,674,249650,Personal Loan,132890,7350,0.183,0,1,0.177,Salaried,44,2,61938,Low
CUST104589,34,45023,31778,671,1027071,Auto Loan,186491,30028,0.667,4,1,0.309,Self-Employed,45,4,26728,Medium
CUST104590,51,90179,45104,668,178562,Credit Card,203515,4485,0.05,0,1,0.281,Salaried,57,4,62924,Low
CUST104591,22,18000,9171,605,1387087,Home Loan,9955,32299,1.4,1,2,0.963,Salaried,7,0,5768,High
CUST104592,24,38906,22524,757,3107287,Home Loan,57949,63440,1.4,0,0,0.759,Self-Employed,17,2,14425,High
CUST104593,53,71657,45417,637,456332,Personal Loan,305559,8697,0.121,2,1,0.249,Salaried,27,4,69824,Low
CUST104594,48,48597,34175,697,529553,Personal Loan,47240,11941,0.246,2,0,0.506,Business Owner,4,3,8040,Low
CUST104595,22,31583,11443,677,188079,Credit Card,17511,5854,0.185,0,1,0.205,Contract/Freelance,15,0,1569,Low
CUST104596,60,27585,16861,723,398613,Auto Loan,117055,7559,0.274,0,0,0.458,Salaried,36,4,10738,Low
CUST104597,21,35612,9034,802,94642,Credit Card,140742,2961,0.083,0,0,0.312,Business Owner,12,1,20571,Low
CUST104598,63,19413,10195,697,131835,Credit Card,45457,3349,0.173,1,0,0.41,Self-Employed,52,0,12563,Low
CUST104599,53,33262,25065,752,1266147,Auto Loan,17349,30606,0.92,0,0,0.589,Self-Employed,42,0,6226,Medium
CUST104600,64,25714,9039,692,275633,Personal Loan,72901,5436,0.211,1,0,0.506,Salaried,27,1,24893,Low
CUST104601,62,42324,13802,637,205576,Credit Card,159437,3906,0.092,2,2,0.632,Salaried,45,3,45368,Low
CUST104602,34,28157,16357,668,117286,Credit Card,46298,3005,0.107,1,0,0.545,Salaried,16,1,24452,Low
CUST104603,54,27492,20461,656,3796532,Home Loan,32741,100155,1.4,1,3,0.331,Contract/Freelance,31,1,16540,High
CUST104604,30,36020,21452,728,570342,Auto Loan,148353,13732,0.381,0,0,0.179,Self-Employed,46,2,39412,Low
CUST104605,41,39274,11128,689,2982929,Home Loan,140275,65692,1.4,2,0,0.387,Salaried,29,0,46293,Medium
CUST104606,31,31640,9946,612,1932595,Home Loan,72529,35145,1.111,1,2,0.438,Salaried,35,1,38954,High
CUST104607,42,24889,14030,661,1279322,Auto Loan,102544,27804,1.117,2,0,0.365,Salaried,24,2,15694,Medium
CUST104608,59,41714,16056,550,264881,Personal Loan,122331,7419,0.178,3,3,0.407,Salaried,56,3,29860,Low
CUST104609,40,71373,40621,664,1467196,Home Loan,305216,38858,0.544,2,0,0.469,Self-Employed,57,1,115899,Low
CUST104610,25,42523,24554,680,1378525,Home Loan,38808,27865,0.655,1,0,0.684,Salaried,25,0,11471,Medium
CUST104611,35,41179,19825,834,824584,Auto Loan,92474,24002,0.583,0,0,0.022,Business Owner,19,3,32997,Low
CUST104612,55,41768,33584,795,125951,Credit Card,134362,2529,0.061,0,0,0.176,Self-Employed,20,1,9702,Low
CUST104613,43,18000,11388,592,1042995,Auto Loan,38369,30389,1.4,5,1,0.552,Self-Employed,16,2,12257,High
CUST104614,45,50888,36620,697,137656,Credit Card,96640,3466,0.068,2,1,0.101,Business Owner,33,4,55727,Low
CUST104615,39,33518,22755,699,492831,Personal Loan,109996,13818,0.412,0,0,0.174,Salaried,56,0,62420,Low
CUST104616,33,29006,15344,660,735339,Auto Loan,84777,14091,0.486,3,0,0.841,Self-Employed,58,4,36650,Medium
CUST104617,47,31472,16453,666,475744,Personal Loan,51304,13499,0.429,2,0,0.557,Self-Employed,35,4,28925,Low
CUST104618,48,33369,16963,650,2133136,Home Loan,75948,59942,1.4,3,1,0.947,Salaried,37,4,35422,High
